transaction_id,n_tests_triggered,tests_triggered,reasons,ml_anomaly_score,ml_flag,risk_score,risk_level,date,time,department,account,vendor,amount,entry_type,posted_by,description,day_of_week,is_weekend,hour,month,day
JE106688,0.0,,,0.188,normal,0.094,Low,2025-12-02,12:49:44,Sales,Marketing Spend,"Ross, Robinson and Bright",9443.76,Debit,Tanya Campos,Incubate sticky supply-chains,Tuesday,False,12,12,2
JE107942,0.0,,,0.188,normal,0.094,Low,2025-06-26,10:19:46,Procurement,Office Supplies,Gray-Mayo,17323.51,Debit,Nicholas Mcbride,Drive distributed web services,Thursday,False,10,6,26
JE103121,0.0,,,0.1879,normal,0.094,Low,2025-10-20,15:00:10,Operations,Payroll,"Adams, Zuniga and Wong",35335.27,Credit,Clifford Ford,Generate web-enabled partnerships,Monday,False,15,10,20
JE107689,0.0,,,0.188,normal,0.094,Low,2025-09-29,16:10:41,IT,Consulting Fees,Harrell LLC,53377.84,Debit,Jason Shields,Strategize bleeding-edge networks,Monday,False,16,9,29
JE100536,0.0,,,0.188,normal,0.094,Low,2025-12-10,11:21:23,Operations,Accounts Payable,Williams and Sons,15359.74,Credit,Jacqueline Lam,Cultivate collaborative paradigms,Wednesday,False,11,12,10
JE104604,0.0,,,0.1879,normal,0.094,Low,2025-08-25,12:54:31,Procurement,Consulting Fees,"Snyder, Campos and Callahan",115606.4,Debit,Joseph Obrien,Empower world-class e-business,Monday,False,12,8,25
JE107825,0.0,,,0.1881,normal,0.094,Low,2025-04-14,09:21:48,HR,Accounts Receivable,Gray-Mayo,24271.47,Credit,Michael Brown,Maximize efficient architectures,Monday,False,9,4,14
JE104282,0.0,,,0.1879,normal,0.094,Low,2025-10-07,10:25:33,Operations,Accounts Payable,Harrell LLC,7043.52,Debit,Miranda Khan,Morph holistic systems,Tuesday,False,10,10,7
JE101998,0.0,,,0.1881,normal,0.094,Low,2025-05-21,16:19:28,Finance,Rent,Smith-Bowen,77211.96,Debit,Cynthia Allen,Monetize open-source systems,Wednesday,False,16,5,21
JE100778,0.0,,,0.1878,normal,0.0939,Low,2025-12-18,16:55:05,IT,Payroll,"Mcclain, Miller and Henderson",39761.66,Debit,Miranda Khan,Extend revolutionary interfaces,Thursday,False,16,12,18
JE100115,0.0,,,0.1878,normal,0.0939,Low,2025-06-16,14:54:10,IT,Payroll,Carlson-Cruz,40873.5,Credit,Nicholas Mcbride,Optimize next-generation e-markets,Monday,False,14,6,16
JE102865,0.0,,,0.1878,normal,0.0939,Low,2025-04-18,15:08:37,Marketing,Marketing Spend,James Group,18400.06,Credit,Matthew Lucas,Incubate vertical synergies,Friday,False,15,4,18
JE107390,0.0,,,0.1878,normal,0.0939,Low,2025-09-09,12:00:39,IT,Accounts Payable,"Henderson, Ramirez and Lewis",22751.7,Credit,Diana Washington,Expedite scalable convergence,Tuesday,False,12,9,9
JE104581,0.0,,,0.1878,normal,0.0939,Low,2025-06-20,10:30:28,Operations,Consulting Fees,Perez Inc,66624.98,Debit,Michael Brown,Cultivate holistic applications,Friday,False,10,6,20
JE103727,0.0,,,0.1878,normal,0.0939,Low,2025-03-05,12:01:05,Procurement,Inventory,"Ross, Robinson and Bright",44870.69,Credit,Matthew Lucas,Re-contextualize global niches,Wednesday,False,12,3,5
JE102846,0.0,,,0.1878,normal,0.0939,Low,2025-06-30,09:10:44,Procurement,Marketing Spend,"Rodriguez, Figueroa and Sanchez",8665.93,Debit,Julian Chapman,Redefine compelling content,Monday,False,9,6,30
JE106127,0.0,,,0.1876,normal,0.0938,Low,2025-06-16,14:02:57,Operations,Consulting Fees,Frazier Inc,107796.98,Debit,Jason Shields,Streamline intuitive niches,Monday,False,14,6,16
JE102658,0.0,,,0.1875,normal,0.0938,Low,2025-07-24,13:20:50,Marketing,Payroll,"Walter, Edwards and Rios",70230.75,Credit,Michelle Ross,Maximize mission-critical models,Thursday,False,13,7,24
JE104199,0.0,,,0.1877,normal,0.0938,Low,2025-08-08,16:13:44,Procurement,Accounts Payable,"Mcclure, Ward and Lee",3334.2,Credit,Troy Nielsen,Enable next-generation schemas,Friday,False,16,8,8
JE107487,0.0,,,0.1877,normal,0.0938,Low,2025-02-24,11:09:31,Sales,Accounts Payable,"Flowers, Martin and Kelly",27728.99,Debit,Tanya Campos,Empower holistic niches,Monday,False,11,2,24
JE105619,0.0,,,0.1876,normal,0.0938,Low,2025-02-17,14:37:50,IT,Inventory,"Mcclain, Miller and Henderson",42543.67,Credit,Troy Nielsen,Harness enterprise schemas,Monday,False,14,2,17
JE105742,0.0,,,0.1876,normal,0.0938,Low,2025-12-04,11:27:09,Operations,Consulting Fees,Frazier Inc,36527.14,Debit,Angela Dennis,Incentivize wireless content,Thursday,False,11,12,4
JE103783,0.0,,,0.1876,normal,0.0938,Low,2025-05-14,13:58:05,Procurement,Accounts Receivable,"Mcclure, Ward and Lee",8906.32,Credit,Corey Herrera,Productize seamless e-business,Wednesday,False,13,5,14
JE102159,0.0,,,0.1876,normal,0.0938,Low,2025-12-09,13:50:05,Operations,Payroll,"Gardner, Robinson and Lawrence",85411.81,Credit,Vanessa Patel,Transition 24/365 web services,Tuesday,False,13,12,9
JE104648,0.0,,,0.1875,normal,0.0938,Low,2025-10-27,09:46:38,Sales,Accounts Receivable,Baker and Sons,14743.1,Credit,Michelle Ross,Grow holistic portals,Monday,False,9,10,27
JE105000,0.0,,,0.1874,normal,0.0937,Low,2025-05-19,10:42:38,Sales,Inventory,James Group,22904.08,Debit,Andre Rivera,Harness cutting-edge architectures,Monday,False,10,5,19
JE104539,0.0,,,0.1874,normal,0.0937,Low,2025-04-10,10:22:10,Procurement,Travel & Expense,Smith-Bowen,13445.13,Credit,Linda Burns,Maximize frictionless users,Thursday,False,10,4,10
JE105553,0.0,,,0.1874,normal,0.0937,Low,2025-01-06,12:35:48,Finance,Accounts Receivable,Davis and Sons,13759.58,Credit,Vanessa Patel,Disintermediate value-added e-commerce,Monday,False,12,1,6
JE106176,0.0,,,0.1874,normal,0.0937,Low,2025-04-24,14:01:37,IT,Rent,Arnold Ltd,105197.32,Debit,Brandon Hopkins,Enable collaborative models,Thursday,False,14,4,24
JE101547,0.0,,,0.1874,normal,0.0937,Low,2025-10-13,11:46:59,Operations,Consulting Fees,"Dyer, Potter and Mack",36421.23,Credit,Michael Brown,Optimize bleeding-edge portals,Monday,False,11,10,13
JE106780,0.0,,,0.1874,normal,0.0937,Low,2025-06-09,13:53:31,Operations,Inventory,"Henderson, Ramirez and Lewis",32242.11,Debit,Cynthia Allen,Productize cross-media info-mediaries,Monday,False,13,6,9
JE102293,0.0,,,0.1872,normal,0.0936,Low,2025-04-21,10:46:14,Marketing,Inventory,Williams and Sons,36525.37,Credit,Nicholas Mcbride,Leverage intuitive niches,Monday,False,10,4,21
JE101975,0.0,,,0.1873,normal,0.0936,Low,2025-11-17,11:10:38,Operations,Utilities,Gray-Mayo,14860.34,Debit,Tanya Campos,Aggregate real-time markets,Monday,False,11,11,17
JE101463,0.0,,,0.1872,normal,0.0936,Low,2025-02-21,09:52:56,IT,Consulting Fees,"Mcclure, Ward and Lee",54045.86,Debit,Matthew Arroyo,Integrate frictionless models,Friday,False,9,2,21
JE104410,0.0,,,0.1872,normal,0.0936,Low,2025-03-14,12:56:20,Operations,Inventory,Abbott-Munoz,54240.76,Credit,Dana Kennedy,Disintermediate next-generation partnerships,Friday,False,12,3,14
JE104241,0.0,,,0.1872,normal,0.0936,Low,2025-11-24,14:36:47,IT,Accounts Payable,Harrell LLC,5972.12,Credit,David Brown,Deliver 24/365 info-mediaries,Monday,False,14,11,24
JE104494,0.0,,,0.1873,normal,0.0936,Low,2025-08-25,09:19:31,IT,Rent,"Gardner, Robinson and Lawrence",95408.95,Credit,Brandon Hopkins,Empower one-to-one convergence,Monday,False,9,8,25
JE105790,0.0,,,0.1872,normal,0.0936,Low,2025-04-17,11:42:16,HR,Marketing Spend,Wilkerson-Day,15726.71,Debit,Michelle Ross,Synthesize bricks-and-clicks e-commerce,Thursday,False,11,4,17
JE103643,0.0,,,0.1872,normal,0.0936,Low,2025-02-17,15:48:17,IT,Consulting Fees,Harrell LLC,36575.03,Credit,Michael Brown,Productize viral users,Monday,False,15,2,17
JE107279,0.0,,,0.1872,normal,0.0936,Low,2025-10-16,10:38:05,IT,Inventory,"Dyer, Potter and Mack",33584.07,Credit,Jason Shields,Incubate b2b niches,Thursday,False,10,10,16
JE100058,0.0,,,0.1872,normal,0.0936,Low,2025-08-11,07:42:58,Marketing,Payroll,Gray-Mayo,38553.86,Debit,Clifford Ford,Leverage sticky architectures,Monday,False,7,8,11
JE100057,0.0,,,0.187,normal,0.0935,Low,2025-10-23,09:02:45,Procurement,Rent,Frazier Inc,78876.47,Debit,David Brown,Exploit interactive niches,Thursday,False,9,10,23
JE103882,0.0,,,0.187,normal,0.0935,Low,2025-04-14,08:30:20,Finance,Payroll,"Watts, Robinson and Nguyen",49128.07,Debit,Miranda Khan,Optimize efficient networks,Monday,False,8,4,14
JE106742,0.0,,,0.1871,normal,0.0935,Low,2025-11-03,12:16:26,Marketing,Consulting Fees,"Watts, Robinson and Nguyen",49293.86,Credit,David Brown,Deliver end-to-end content,Monday,False,12,11,3
JE104822,0.0,,,0.1871,normal,0.0935,Low,2025-01-09,11:48:17,Operations,Office Supplies,"Baker, Mason and White",13682.58,Credit,Tanya Campos,Deliver revolutionary metrics,Thursday,False,11,1,9
JE107293,0.0,,,0.1871,normal,0.0935,Low,2025-09-16,09:12:33,Operations,Utilities,"Hoffman, Baker and Richards",10969.21,Debit,Dana Kennedy,E-enable clicks-and-mortar networks,Tuesday,False,9,9,16
JE100036,0.0,,,0.1871,normal,0.0935,Low,2025-10-27,12:58:54,Sales,Inventory,Davis and Sons,19009.26,Debit,Vanessa Patel,Expedite best-of-breed supply-chains,Monday,False,12,10,27
JE106513,0.0,,,0.1871,normal,0.0935,Low,2025-07-30,09:31:44,Sales,Accounts Payable,"Mcclure, Ward and Lee",10249.78,Debit,Andre Rivera,Envisioneer ubiquitous infrastructures,Wednesday,False,9,7,30
JE107202,0.0,,,0.1867,normal,0.0934,Low,2025-01-03,12:18:50,Operations,Payroll,"Ross, Robinson and Bright",46487.1,Credit,Diana Washington,Innovate global portals,Friday,False,12,1,3
JE102597,0.0,,,0.1867,normal,0.0934,Low,2025-07-03,10:48:15,Finance,Payroll,Smith-Bowen,33225.32,Credit,Angela Dennis,Engage transparent technologies,Thursday,False,10,7,3
JE103594,0.0,,,0.1869,normal,0.0934,Low,2025-05-26,12:15:26,Operations,Accounts Payable,"Henderson, Ramirez and Lewis",7158.7,Credit,Diana Washington,Generate wireless info-mediaries,Monday,False,12,5,26
JE107475,0.0,,,0.1867,normal,0.0934,Low,2025-04-28,13:34:48,Sales,Consulting Fees,Abbott-Munoz,57206.87,Credit,Matthew Lucas,Engage enterprise metrics,Monday,False,13,4,28
JE107426,0.0,,,0.1869,normal,0.0934,Low,2025-02-24,14:13:37,HR,Payroll,Blake and Sons,58941.46,Debit,Cynthia Allen,Optimize rich e-tailers,Monday,False,14,2,24
JE107182,0.0,,,0.1867,normal,0.0934,Low,2025-06-09,11:46:53,Operations,Utilities,"Mcclain, Miller and Henderson",12535.58,Debit,Joseph Obrien,Optimize impactful systems,Monday,False,11,6,9
JE107839,0.0,,,0.1867,normal,0.0934,Low,2025-08-04,13:25:39,Procurement,Inventory,Harrell LLC,30489.19,Debit,Matthew Arroyo,Aggregate 24/365 channels,Monday,False,13,8,4
JE105143,0.0,,,0.1866,normal,0.0933,Low,2025-03-27,11:38:28,Finance,Office Supplies,Garcia-James,25153.34,Debit,Brandon Hopkins,Target one-to-one initiatives,Thursday,False,11,3,27
JE101539,0.0,,,0.1865,normal,0.0932,Low,2025-06-27,16:45:39,HR,Utilities,"Gardner, Robinson and Lawrence",8356.94,Debit,Angela Dennis,Whiteboard killer methodologies,Friday,False,16,6,27
JE104577,0.0,,,0.1865,normal,0.0932,Low,2025-10-06,08:55:19,Operations,Accounts Payable,Abbott-Munoz,8327.55,Debit,Cynthia Allen,Disintermediate compelling networks,Monday,False,8,10,6
JE100070,0.0,,,0.1863,normal,0.0932,Low,2025-05-22,15:33:31,HR,Office Supplies,"Ross, Robinson and Bright",10864.39,Debit,Corey Herrera,Drive turn-key e-commerce,Thursday,False,15,5,22
JE100993,0.0,,,0.1864,normal,0.0932,Low,2025-08-11,16:38:13,Finance,Consulting Fees,Arnold Ltd,53024.6,Credit,Vanessa Patel,Cultivate robust systems,Monday,False,16,8,11
JE103493,0.0,,,0.1865,normal,0.0932,Low,2025-08-18,11:59:14,Finance,Rent,Rodriguez-Graham,153790.51,Debit,Michelle Ross,Iterate ubiquitous vortals,Monday,False,11,8,18
JE106027,0.0,,,0.1863,normal,0.0932,Low,2025-08-22,12:58:58,Finance,Utilities,"Adams, Zuniga and Wong",25631.14,Debit,Michelle Ross,Revolutionize interactive e-services,Friday,False,12,8,22
JE102771,0.0,,,0.1864,normal,0.0932,Low,2025-06-02,10:56:57,HR,Accounts Payable,"Ferrell, Rice and Maddox",13532.86,Credit,Miranda Khan,Disintermediate ubiquitous infrastructures,Monday,False,10,6,2
JE101286,0.0,,,0.1863,normal,0.0932,Low,2025-01-08,13:58:53,Finance,Accounts Payable,"Hoffman, Baker and Richards",7709.35,Credit,Joseph Obrien,Empower next-generation metrics,Wednesday,False,13,1,8
JE105422,0.0,,,0.1865,normal,0.0932,Low,2025-06-25,12:58:57,Marketing,Rent,"Baker, Mason and White",66174.02,Debit,Linda Burns,Integrate ubiquitous e-markets,Wednesday,False,12,6,25
JE105329,0.0,,,0.1864,normal,0.0932,Low,2025-01-06,09:48:24,Marketing,Office Supplies,Blair PLC,19026.72,Debit,Diana Washington,Whiteboard cutting-edge interfaces,Monday,False,9,1,6
JE105818,0.0,,,0.1865,normal,0.0932,Low,2025-01-21,16:02:01,Finance,Consulting Fees,Baker and Sons,65524.22,Credit,David Brown,Whiteboard intuitive eyeballs,Tuesday,False,16,1,21
JE102394,0.0,,,0.1862,normal,0.0931,Low,2025-03-31,11:10:03,Sales,Payroll,Harrell LLC,32513.34,Credit,Angela Morton,Synergize out-of-the-box channels,Monday,False,11,3,31
JE101609,0.0,,,0.1862,normal,0.0931,Low,2025-07-23,15:02:10,HR,Consulting Fees,Doyle Ltd,70519.14,Debit,Matthew Lucas,Enhance revolutionary web services,Wednesday,False,15,7,23
JE102367,0.0,,,0.1862,normal,0.0931,Low,2025-06-02,16:08:31,Marketing,Payroll,"Watts, Robinson and Nguyen",34424.27,Credit,Dana Kennedy,Evolve seamless convergence,Monday,False,16,6,2
JE100586,0.0,,,0.1859,normal,0.093,Low,2025-02-25,09:38:05,Operations,Consulting Fees,Garcia-James,67928.44,Debit,Tanya Campos,Iterate intuitive systems,Tuesday,False,9,2,25
JE106905,0.0,,,0.186,normal,0.093,Low,2025-05-20,09:28:43,IT,Accounts Payable,Galloway-Wyatt,12484.01,Credit,Diana Washington,Harness back-end communities,Tuesday,False,9,5,20
JE107226,0.0,,,0.186,normal,0.093,Low,2025-03-31,12:55:47,HR,Office Supplies,"Henderson, Ramirez and Lewis",8564.85,Debit,Jacqueline Lam,Evolve distributed solutions,Monday,False,12,3,31
JE102532,0.0,,,0.1859,normal,0.093,Low,2025-03-17,08:52:07,Sales,Accounts Payable,Williams and Sons,9439.09,Debit,Troy Nielsen,Whiteboard collaborative initiatives,Monday,False,8,3,17
JE104510,0.0,,,0.1861,normal,0.093,Low,2025-12-29,14:23:40,Procurement,Inventory,"Rodriguez, Figueroa and Sanchez",33804.09,Credit,David Brown,Brand innovative models,Monday,False,14,12,29
JE104122,0.0,,,0.186,normal,0.093,Low,2025-11-21,08:00:21,Finance,Accounts Receivable,Williams and Sons,14004.72,Debit,Jacqueline Lam,Empower rich deliverables,Friday,False,8,11,21
JE101296,0.0,,,0.1861,normal,0.093,Low,2025-08-29,11:19:23,Sales,Rent,"Dyer, Potter and Mack",114210.92,Credit,Cynthia Allen,Streamline bricks-and-clicks solutions,Friday,False,11,8,29
JE103361,0.0,,,0.186,normal,0.093,Low,2025-02-24,12:35:49,Finance,Office Supplies,"Mcclain, Miller and Henderson",8426.52,Debit,Brandon Hopkins,Harness viral systems,Monday,False,12,2,24
JE104965,0.0,,,0.1861,normal,0.093,Low,2025-07-29,16:17:45,Operations,Accounts Payable,"Flowers, Martin and Kelly",10807.13,Debit,Tanya Campos,Syndicate front-end experiences,Tuesday,False,16,7,29
JE102490,0.0,,,0.1858,normal,0.0929,Low,2025-07-10,13:24:31,Procurement,Accounts Payable,Doyle Ltd,5744.33,Credit,Angela Dennis,Innovate one-to-one content,Thursday,False,13,7,10
JE100320,0.0,,,0.1858,normal,0.0929,Low,2025-04-28,11:53:15,Marketing,Utilities,"Watts, Robinson and Nguyen",14055.01,Credit,Angela Morton,Aggregate end-to-end users,Monday,False,11,4,28
JE105550,0.0,,,0.1855,normal,0.0928,Low,2025-08-05,12:51:15,Sales,Accounts Payable,Abbott-Munoz,29139.03,Credit,Angela Morton,Deploy proactive channels,Tuesday,False,12,8,5
JE104791,0.0,,,0.1857,normal,0.0928,Low,2025-01-02,13:04:37,Operations,Consulting Fees,Smith-Bowen,52538.29,Debit,Dana Kennedy,Integrate 24/7 models,Thursday,False,13,1,2
JE103143,0.0,,,0.1855,normal,0.0928,Low,2025-12-25,15:34:55,Finance,Rent,"Ross, Robinson and Bright",114199.23,Debit,Michael Brown,Grow viral action-items,Thursday,False,15,12,25
JE101095,0.0,,,0.1855,normal,0.0928,Low,2025-09-04,10:16:53,HR,Rent,"Mcclure, Ward and Lee",173090.02,Credit,Linda Burns,Productize one-to-one e-services,Thursday,False,10,9,4
JE107169,0.0,,,0.1857,normal,0.0928,Low,2025-07-14,14:51:16,Procurement,Rent,"Adams, Zuniga and Wong",206459.21,Debit,Miranda Khan,Cultivate enterprise methodologies,Monday,False,14,7,14
JE107578,0.0,,,0.1855,normal,0.0928,Low,2025-07-16,13:22:54,Finance,Consulting Fees,"Dyer, Potter and Mack",59083.48,Credit,Dana Kennedy,Engineer wireless metrics,Wednesday,False,13,7,16
JE102370,0.0,,,0.1857,normal,0.0928,Low,2025-03-11,16:00:56,Procurement,Accounts Payable,Abbott-Munoz,27825.59,Credit,David Brown,Mesh mission-critical e-business,Tuesday,False,16,3,11
JE107002,0.0,,,0.1857,normal,0.0928,Low,2025-09-24,09:58:43,HR,Consulting Fees,Harrell LLC,24667.93,Credit,Vanessa Patel,Deliver bleeding-edge networks,Wednesday,False,9,9,24
JE104120,0.0,,,0.1857,normal,0.0928,Low,2025-09-08,11:35:42,HR,Office Supplies,"Guzman, Hoffman and Baldwin",8918.67,Debit,Joseph Obrien,Aggregate distributed solutions,Monday,False,11,9,8
JE106349,0.0,,,0.1855,normal,0.0928,Low,2025-06-27,14:20:49,IT,Consulting Fees,Perez Inc,33435.03,Debit,Angela Dennis,Enable magnetic functionalities,Friday,False,14,6,27
JE103692,0.0,,,0.1857,normal,0.0928,Low,2025-11-13,16:05:23,Procurement,Office Supplies,James Group,22823.36,Credit,Jacqueline Lam,Embrace mission-critical web services,Thursday,False,16,11,13
JE107629,0.0,,,0.1855,normal,0.0928,Low,2025-07-04,11:31:15,Finance,Consulting Fees,"Mcclure, Ward and Lee",26875.53,Debit,Dana Kennedy,Exploit e-business models,Friday,False,11,7,4
JE100284,0.0,,,0.1856,normal,0.0928,Low,2025-04-09,15:21:10,Finance,Utilities,James Group,8077.98,Debit,Troy Nielsen,Integrate innovative action-items,Wednesday,False,15,4,9
JE101121,0.0,,,0.1855,normal,0.0928,Low,2025-07-16,12:27:56,Marketing,Marketing Spend,Blake and Sons,26070.73,Credit,Matthew Lucas,Incentivize next-generation models,Wednesday,False,12,7,16
JE100091,0.0,,,0.1854,normal,0.0927,Low,2025-09-11,16:11:31,HR,Office Supplies,James Group,15746.04,Credit,Tanya Campos,Deliver open-source infrastructures,Thursday,False,16,9,11
JE105470,0.0,,,0.1854,normal,0.0927,Low,2025-06-10,11:02:24,HR,Travel & Expense,Perez Inc,15965.44,Debit,David Brown,Productize vertical models,Tuesday,False,11,6,10
JE100605,0.0,,,0.1854,normal,0.0927,Low,2025-12-18,10:29:38,Procurement,Marketing Spend,Williams and Sons,18444.53,Credit,Julian Chapman,Brand leading-edge initiatives,Thursday,False,10,12,18
JE104624,0.0,,,0.1854,normal,0.0927,Low,2025-09-08,16:07:23,Procurement,Accounts Payable,Blake and Sons,22064.02,Debit,Jack Galloway,Re-intermediate wireless portals,Monday,False,16,9,8
JE104928,0.0,,,0.1854,normal,0.0927,Low,2025-12-15,09:05:32,Operations,Rent,"Adams, Zuniga and Wong",135201.9,Debit,Angela Dennis,Disintermediate enterprise models,Monday,False,9,12,15
JE106213,0.0,,,0.1854,normal,0.0927,Low,2025-12-11,16:34:48,HR,Rent,Smith-Bowen,94558.25,Debit,Dana Kennedy,Extend web-enabled e-markets,Thursday,False,16,12,11
JE101657,0.0,,,0.1854,normal,0.0927,Low,2025-01-28,11:18:11,Sales,Consulting Fees,Smith-Bowen,65272.78,Credit,Michael Brown,Seize mission-critical e-commerce,Tuesday,False,11,1,28
JE104575,0.0,,,0.1852,normal,0.0926,Low,2025-11-25,15:17:55,Operations,Accounts Payable,"Dyer, Potter and Mack",10312.65,Credit,Miranda Khan,Enhance proactive interfaces,Tuesday,False,15,11,25
JE103669,0.0,,,0.1853,normal,0.0926,Low,2025-04-07,12:06:26,Sales,Utilities,Galloway-Wyatt,13970.9,Credit,Tanya Campos,Transition cutting-edge solutions,Monday,False,12,4,7
JE105269,0.0,,,0.1852,normal,0.0926,Low,2025-09-08,11:06:48,Procurement,Marketing Spend,Smith-Bowen,7691.52,Credit,Joseph Obrien,Grow leading-edge convergence,Monday,False,11,9,8
JE103806,0.0,,,0.1852,normal,0.0926,Low,2025-08-18,15:50:16,Operations,Accounts Payable,Galloway-Wyatt,19391.94,Credit,Julian Chapman,Engage collaborative channels,Monday,False,15,8,18
JE103908,0.0,,,0.1853,normal,0.0926,Low,2025-08-14,11:22:24,Marketing,Payroll,"Mcclain, Miller and Henderson",22270.32,Credit,Troy Nielsen,Empower ubiquitous paradigms,Thursday,False,11,8,14
JE101530,0.0,,,0.1852,normal,0.0926,Low,2025-12-17,14:35:30,IT,Accounts Payable,"Walter, Edwards and Rios",8569.78,Debit,Michael Brown,Redefine one-to-one architectures,Wednesday,False,14,12,17
JE105164,0.0,,,0.1853,normal,0.0926,Low,2025-10-13,09:46:48,Operations,Rent,Perez Inc,120965.38,Debit,Corey Herrera,Re-contextualize innovative markets,Monday,False,9,10,13
JE107135,0.0,,,0.1852,normal,0.0926,Low,2025-03-03,14:40:20,Marketing,Consulting Fees,"Ross, Robinson and Bright",49359.99,Credit,Cynthia Allen,Implement value-added platforms,Monday,False,14,3,3
JE101446,0.0,,,0.1851,normal,0.0925,Low,2025-06-18,14:50:51,HR,Rent,Blair PLC,86644.48,Debit,Brandon Hopkins,Target visionary networks,Wednesday,False,14,6,18
JE103252,0.0,,,0.185,normal,0.0925,Low,2025-02-18,10:03:22,IT,Inventory,Smith-Bowen,40626.77,Debit,David Brown,Leverage sticky methodologies,Tuesday,False,10,2,18
JE101633,0.0,,,0.185,normal,0.0925,Low,2025-03-20,08:13:17,HR,Travel & Expense,Smith-Bowen,10872.92,Debit,Angela Dennis,Whiteboard revolutionary networks,Thursday,False,8,3,20
JE106802,0.0,,,0.1848,normal,0.0924,Low,2025-10-03,14:18:45,Finance,Rent,"Baker, Mason and White",76251.75,Debit,Andre Rivera,Engage b2b action-items,Friday,False,14,10,3
JE107980,0.0,,,0.1849,normal,0.0924,Low,2025-06-17,08:15:57,Finance,Utilities,Harrell LLC,6361.07,Debit,Julian Chapman,Morph killer initiatives,Tuesday,False,8,6,17
JE103115,0.0,,,0.1848,normal,0.0924,Low,2025-07-07,12:26:57,IT,Accounts Payable,"Mcclure, Ward and Lee",18220.36,Credit,Jason Shields,Optimize mission-critical web-readiness,Monday,False,12,7,7
JE106462,0.0,,,0.1849,normal,0.0924,Low,2025-12-02,09:33:52,Procurement,Marketing Spend,"Hoffman, Baker and Richards",7951.16,Debit,Nicholas Mcbride,Monetize intuitive initiatives,Tuesday,False,9,12,2
JE107065,0.0,,,0.1848,normal,0.0924,Low,2025-08-25,09:24:12,Sales,Office Supplies,"Adams, Zuniga and Wong",16880.55,Debit,Troy Nielsen,Synthesize b2b portals,Monday,False,9,8,25
JE102701,0.0,,,0.1848,normal,0.0924,Low,2025-10-08,12:51:11,IT,Accounts Payable,"Rodriguez, Figueroa and Sanchez",18200.6,Debit,Troy Nielsen,Expedite seamless partnerships,Wednesday,False,12,10,8
JE103984,0.0,,,0.1847,normal,0.0924,Low,2025-08-13,14:13:53,Marketing,Accounts Receivable,"Gardner, Robinson and Lawrence",8553.18,Credit,Julian Chapman,Embrace impactful functionalities,Wednesday,False,14,8,13
JE106967,0.0,,,0.1848,normal,0.0924,Low,2025-12-15,08:06:46,IT,Utilities,"Watts, Robinson and Nguyen",11232.6,Debit,Angela Dennis,Morph robust applications,Monday,False,8,12,15
JE102631,0.0,,,0.1848,normal,0.0924,Low,2025-03-10,12:26:21,IT,Accounts Payable,James Group,17397.7,Credit,Matthew Arroyo,Repurpose seamless communities,Monday,False,12,3,10
JE101157,0.0,,,0.1848,normal,0.0924,Low,2025-01-16,11:36:55,HR,Travel & Expense,"Rodriguez, Figueroa and Sanchez",10633.13,Credit,Nicholas Mcbride,Integrate plug-and-play markets,Thursday,False,11,1,16
JE103426,0.0,,,0.1847,normal,0.0924,Low,2025-10-03,08:36:30,Finance,Marketing Spend,Galloway-Wyatt,25534.25,Debit,Michael Brown,Synthesize viral mindshare,Friday,False,8,10,3
JE100414,0.0,,,0.1846,normal,0.0923,Low,2025-07-16,16:11:59,Marketing,Accounts Payable,Baker and Sons,28414.19,Debit,Jacqueline Lam,Expedite strategic markets,Wednesday,False,16,7,16
JE101285,0.0,,,0.1846,normal,0.0923,Low,2025-09-18,16:08:30,Marketing,Utilities,"Dyer, Potter and Mack",10125.48,Debit,Julian Chapman,Monetize visionary vortals,Thursday,False,16,9,18
JE106970,0.0,,,0.1845,normal,0.0922,Low,2025-09-08,08:48:04,Sales,Accounts Payable,Harrell LLC,22674.75,Credit,Vanessa Patel,Enhance innovative solutions,Monday,False,8,9,8
JE101693,0.0,,,0.1843,normal,0.0922,Low,2025-03-17,13:27:57,HR,Consulting Fees,"Snyder, Campos and Callahan",92757.93,Debit,Clifford Ford,Benchmark 24/365 deliverables,Monday,False,13,3,17
JE100073,0.0,,,0.1844,normal,0.0922,Low,2025-08-27,11:13:53,IT,Rent,"Baker, Mason and White",117869.58,Debit,Angela Morton,Integrate user-centric synergies,Wednesday,False,11,8,27
JE102942,0.0,,,0.1844,normal,0.0922,Low,2025-12-12,11:13:29,Procurement,Rent,"Rodriguez, Figueroa and Sanchez",95034.89,Credit,Michelle Ross,Redefine transparent bandwidth,Friday,False,11,12,12
JE102874,0.0,,,0.1843,normal,0.0922,Low,2025-06-03,12:12:40,Operations,Marketing Spend,"Ross, Robinson and Bright",11198.07,Debit,Andre Rivera,Transition vertical solutions,Tuesday,False,12,6,3
JE104094,0.0,,,0.1845,normal,0.0922,Low,2025-04-21,09:30:45,IT,Utilities,Galloway-Wyatt,16757.22,Debit,Nicholas Mcbride,Engage interactive web services,Monday,False,9,4,21
JE102213,0.0,,,0.1845,normal,0.0922,Low,2025-12-23,10:22:48,Marketing,Utilities,Blair PLC,23317.79,Debit,Clifford Ford,Envisioneer end-to-end channels,Tuesday,False,10,12,23
